user_id_str,full_text,text_en
9.575168342232842e+17,Kmrn pas doi udh di Luwuk bisa vc 3 hari berturut turut aja gua udh bersyukur soalnya jarang banget biasanya seminggu sekali meskipun lagi tidak sailing wkwkwkw eh sekarang udah ilang lagi,"Yesterday, when I was in Luwuk, I was able to vc for 3 days in a row, I was already grateful because it's very rare, usually once a week, even though I'm not sailing, hahaha, now it's gone again."
1.6430664155687936e+18,Jufus Hamka Vs Negara Tidak Taat Hukum @narasi @lambe @CNN Indonesia ayo viralkan #NegaraKokTidakTaatHukum,Jufus Hamka Vs The State Doesn't Obey the Law @narasi @lambe @CNN Indonesia let's go viral #TheCountryDoesn'tObeyTheLaw
593578976.0,Di Luwuk itu yang ramainya di Luwuk? Banggai Kepulauan? Atau Banggai?,Is Luwuk the busiest place in Luwuk? Proud of the Islands? Or Banggai?
207344124.0,Pengin ikutan flexing tapi foto terjauh cuma di Luwuk Banggai.,Want to take part in flexing but the furthest photo is only in Luwuk Banggai.
318411580.0,Kalo ada nominasi warga dengan ngambil uang di ATM terlama Luwuk bisa jadi masuk nominasi sih.,"If there are nominations, residents who withdraw money from Luwuk's oldest ATMs could be nominated."
1.4449563856580936e+18,Sahabat di Luwuk Makassar pernah bilang Sebaik-baiknya obat adalah membaca tulisan sendiri . Diingatkan juga sama spv demikian dan baru pagi ini sempat baca draft lagi. Another connected dots! ️,A friend in Luwuk Makassar once said that the best medicine is reading your own writing. The spv also reminded me of that and only this morning had time to read the draft again. Another connected dot! ✔️
1.47946737775446e+18,ulo luwuk,ulo luwuk
4853788294.0,loker spv hse luwuk gaji 10jt minat dm ygy cepet2 aja lesgoo !!,spv locker hse luwuk salary 10 million interested dm quickly lesgoo!!
1.226556466238128e+18,Alhamdulillah gajadi trip ke Luwuk Banggai Padahal loker udah dipenuhin cemilan...,Thank God the trip to Luwuk Banggai didn't happen even though the locker was already filled with snacks...
1.4380599184817684e+18,Lapas Tolitoli terima Napi Pindahan dari Lapas Luwuk,Tolitoli Prison accepts transfer prisoners from Luwuk prison
1.226556466238128e+18,Busett direncanakan bakal ada trip Gresik - Luwuk Banggai (-+935 miles)... Yg deket2 aja napa bngsaddd! ,"Busett plans to have a Gresik - Luwuk Banggai trip (-+935 miles)... Those that are close by, why not bngsaddd!"
40653395.0,PENGEN NONTON BARASUARA LIVE LAGI AJGGG MAIN KEK KE LUWUK,I WANT TO WATCH BARASUARA LIVE AGAIN AND PLAY KEK TO LUWUK
2489419374.0,Kenapa gk dari dulu minta pindah luwuk aja ya,Why didn't you just ask to move to Luwuk in the first place?
188650843.0,Kalau acara kapurung-an gini mau di jkt bekasi palopo sampe luwuk kerjaan gua cuman bulet2in sama nyuci piring dah,"If it's a limestone event like this, it's going to be in Jkt, Bekasi, Palopo until Luwuk, my work is just busy washing the dishes."
1.4380599184817684e+18,LAPAS TOLITOLI TERIMA 55 WARBINPAS PINDAHAN DARI LAPAS LUWUK,TOLITOLI PRISON RECEIVES 55 WARBINPAS TRANSFERRED FROM LUWUK PRISON
1.5161400145302935e+18,muda mudi luwuk maennya pada kemanasi sepi amat,Luwuk young people play in very quiet areas
15580664.0,Kapanlah bisa ke Luwuk... air terjun Piala bagus banget,When can you go to Luwuk... the Cup waterfall is really beautiful
99831052.0,Menurut aku snorkeling di pink beach kurang oke jadi next kalo mau snorkling mending ke kenawa atau taka makassar sih kalo di pink beach itu yg dijual pemandangannya aja yg pasir pink bukan bawah lautnya.. soalnya sama luwuk aja masih jauh nih pink beach,"In my opinion, snorkeling at Pink Beach is not good, so next time if you want to snorkel, it's better to go to Kenawa or Taka Makassar, but at Pink Beach, the view is only the pink sand, not the underwater... because even Luwuk is still far from Pink Beach."
1254118686.0,Ngelewatin jalur lintas luwuk tanpa mabuk darat itu agak mustahil sepertinya,Passing the Luwuk crossing route without getting carsick seems a bit impossible
1.0372963647223887e+18,Prioritaskan Layanan Publik Berbasis HAM Kanwil Kemenkumham Sulteng Gelar Rapat Evaluasi dan Pelatihan Bahasa Isyarat pada Jajarannya,Prioritize Human Rights-Based Public Services Central Sulawesi Ministry of Law and Human Rights Regional Office Holds Evaluation Meeting and Sign Language Training for Its Staff
1.0372963647223887e+18, FMD KANWIL KEMENKUMHAM SULTENG ,FMD KANWIL KEMENKUMHAM SULTENG
40653395.0,BANGGA SAMA KOTAK! dijalan naik turun luwuk dia masih dpt 1:14 6 HAHAHAHA yezzz welkam to pengiritan lyfe~,PROUD OF THE BOX! on the road up and down Luwuk he still got 1:14 6 HAHAHAHA yezzz welcome to saving life~
128556683.0,Senin : luwuk - Ampana 5 jam Selasa : Ampana - Poso 4 jam Rabu : Poso - Tentena 1.5 jam Kamis : trip tentena Jumat : Tentena - Ampana 5 jam Sabtu : ampana - Togean 2 jam Minggu : togean - Ampana 2 jam Senin : Ampana - Luwuk 5 jam Baru selasa dah pegel cuy,"Monday: Luwuk - Ampana 5 hours Tuesday: Ampana - Poso 4 hours Wednesday: Poso - Tentena 1.5 hours Thursday: Tentena trip Friday: Tentena - Ampana 5 hours Saturday: Ampana - Togean 2 hours Sunday: Togean - Ampana 2 hours Monday: Ampana - Luwuk 5 hours It's just Tuesday, guys"
496668394.0,luwuk keren parah ,Luwuk is really cool
58406644.0,Semenjak adek gue lulus tahun 2016 belom pernah 1x pun gue nganter dia ke bandara buat sign on. Pengeen banget tp gue kerja di Sulawesi. Dan besok adek gue sign on di Luwuk. Transit makassar dari jakarta!!! Hehehehehehehe,"Since my little brother graduated in 2016, I haven't taken him to the airport once to sign on. I really want to but I work in Sulawesi. And tomorrow my little brother will sign on in Luwuk. Transit Makassar from Jakarta!!! Hehehehehehehe"
318411580.0,Bukan Luwuk namanya kalo ga mati lampu zz,It wouldn't be Luwuk if the lights didn't go out zz
85067824.0,Sombori - Labengki Luwuk - Banggai. Semoga ada rezeki main kesana ,Sombori - Labengki Luwuk - Banggai. Hopefully there will be luck playing there
318411580.0,Tiara Andini pls ke Luwuk Sulteng dong Slank aja bisa kok yuk!! @initiaraandini,"Tiara Andini, please go to Luwuk, Central Sulawesi, Slank, you can do it!! @initiaraandini"
40653395.0,ya Allah ini toima cuma di survey doang tp ya kok panasnya lebihin luwuk ya di biak aja boleh kan:)),"Oh my God, this Toima was only surveyed, but why is it even hotter in Luwuk? It's okay to breed it, right? :))"
488199197.0,38 jam manado-palu-luwuk,38 hours Manado-Palu-Luwuk
40653395.0,PERNAH GAK SIH LO KEPANASAN BANGET SAMPE CELANA LO ANYEP? LUWUK PANAS BGT ANJJJJ,HAVE YOU EVER BEEN SO HOT THAT YOUR PANTS ARE ONE? LUWUK IS SO HOT ANJJJJ
1.5301261372210708e+18,Baru juga 60 harinya om yg satu eh tua mso RS Luwuk juga. Pulang palu krna soaso kuliah eh tua juga di rujuk kpalu blum satu Minggu di palu pulang lgi krna tua so tda ada ,"It's only been 60 days since the other uncle, old man, Luwuk Hospital too. I'm going home from Palu because Soaso is in college, I'm old, I'm also being referred to in Palu, not even a week in Palu, I'm going home again because I'm old, so there's nothing"
1.5301261372210708e+18,harap harap pulang luwuk sehat samua. Trang syang tua tapi tuhan Lebe sayang,I hope everyone returns home healthy. Trang darling old but god Lebe darling
1.0372963647223887e+18,GELAR OPINI KEBIJAKAN KANWIL KEMENKUMHAM SULTENG INFORMASIKAN IMPLEMENTASI PERLINDUNGAN DATA PRIBADI LAYANAN KEIMIGRASIAN,HELD POLICY OPINION OF THE KANWIL KEMENKUMHAM SULTENG INFORMING THE IMPLEMENTATION OF PERSONAL DATA PROTECTION FOR IMMIGRATION SERVICES
58406644.0,Makassar - Jakarta Jakarta - Makassar Senin : Makassar - Balikpapan Selasa : Balikpapan - Makassar Rabu : Makassar - Bali Minggu : Bali - Makassar Selasa : Makassar - Luwuk Kamis : Luwuk - Makassar Jumat : Makassar - Jakarta Minggu : Jakarta - Makassar,Makassar - Jakarta Jakarta - Makassar Monday : Makassar - Balikpapan Tuesday : Balikpapan - Makassar Wednesday : Makassar - Bali Sunday : Bali - Makassar Tuesday : Makassar - Luwuk Thursday : Luwuk - Makassar Friday : Makassar - Jakarta Sunday : Jakarta - Makassar
1.0372963647223887e+18,SHDP KANWIL KEMENKUMHAM SULTENG GELAR DHARMA SANTI RAYAKAN HARI RAYA NYEPI TAHUN BARU CAKKA 1945,SHDP KANWIL KEMENKUMHAM SULTENG HELD DHARMA SANTI CELEBRATING NYEPI NEW YEAR CAKKA 1945
58406644.0,Baru bisa napas setelah kelar acara luwuk ga sih ?,Can you only breathe after the Luwuk event is finished?
549305947.0,lagi libur malah kantor kelabakan karena mcu di luwuk ditolak asdfshsjsjsk,"During the holidays, the office was in trouble because the MCU in Luwuk was rejected asdfshsjsjsk"
570645290.0,Saking sibuknya klo di Luwuk lama lama hayati minum antimo nih sambil ngekurir,It's so busy that in Luwuk I live for a long time drinking antimo while couriering
1.0700862497869903e+18,unpopular opinion. kopi di luwuk ga ada yang enak ,unpopular opinion. There's no good coffee in Luwuk
40653395.0,ini panasnya luwuk emang beda ya abis mandi aja lsg keringetan lg buset,"The heat of Luwuk is really different, just after taking a shower I'm really sweaty"
40653395.0,luwuk suhu 38 rasa 42 anjer matahari kek diatas pala,Luwuk temperature 38 rasa 42 anjer Matahari cake on top of nutmeg
318411580.0,Udah di Luwuk lagi ,I'm in Luwuk again
1.1653269037182403e+18,Kalo di luwuk so ba burasa x kua bugis ini di tutup dengan sebatang camel,"If you're in Luwuk, so ba burasa x kua bugis is topped with a stick of camel"
8.541416564336599e+17,blood luwuk of larceny,blood luwuk of larceny
1.1837747886505902e+18,Langit nya luwuk memang paling gaga di dunia,Luwuk's sky is the most spectacular in the world
267080157.0,Jadwal Libur selanjutnya Luwuk-Jakarta-Jogja-Madiun-Jogja-Jakarta-Balikpapan-Luwuk Semoga gak drop aja nih badan 2 minggu gas poll ,The next holiday schedule is Luwuk-Jakarta-Jogja-Madiun-Jogja-Jakarta-Balikpapan-Luwuk. Hopefully your body won't just drop in 2 weeks gas poll
1.256610708021629e+18, ayo ikut om ke kendari kerja. ayo ikut om ke jkt kerja. ayo ikut om ke luwuk kerja. semua beda org ngajaknya jauh2 dan masih memilih bertahan dgn gaji yg pas2an ini,"Come on, come with Uncle to work. Come on, come with Uncle to work. Come on, come with Uncle to work in Luwuk. Different people take it all the way and still choose to survive on this mediocre salary"
1.0372963647223887e+18, Menuju Paradigma Baru Pemidanaan Indonesia Halo Sahabat Pemasyarakatan Disahkannya Undang-Undang Nomor 22 Tahun 2022 tentang Pemasyarakatan menjadi penyempurna transformasi Pemasyarakatan Indonesia.,Towards a New Paradigm for Indonesian Penal Services Hello Friends of Corrections The passing of Law Number 22 of 2022 concerning Corrections completes the transformation of Indonesian Corrections.
40653395.0,Luwuk dari pagi ini rasa neraka bocor panas banget udah pake kacamata item juga gak ngaruh tetep silau,"Luwuk from this morning feels like hell is leaking really hot. Even if I wear glasses, it doesn't affect the glare"
1.523924121981137e+18,Area luwuk adakah pasutri,The Luwuk area has couples
1162262436.0,Setelah beberapa tahun selalu bersama puasa tahun ini diawali dengan cerita LDR.. Tugas pindah ke Poso anak istri pulang ke luwuk. Dan pada akhirnya Akan ada hikmah dari setiap perjalanan baru. Seperti kami yang lagi mendalami apa itu rindu.,"After several years of always fasting together, this year begins with an LDR story... The task of moving to Poso, the wife's children return to Luwuk. And in the end there will be a lesson from every new journey. Like we are still exploring what longing is."
1.4169602227492864e+18,#Volcanic #Earthquake #Alert #Indonesia M5.2 EQ Strikes 80 km NW of Luwuk Indonesia Location: 0.493°S 122.231°E Depth: 10.0 km Time: 2023-04-06 09:32:02 (UTC+09:00),#Volcanic #Earthquake #Alert #Indonesia M5.2 EQ Strikes 80 km NW of Luwuk Indonesia Location: 0.493°S 122.231°E Depth: 10.0 km Time: 2023-04-06 09:32:02 (UTC+09:00)
591793018.0,Kelebihannya kota Luwuk : MATI LAMPU,The advantages of the city of Luwuk: OFF THE LIGHTS
40653395.0,salah satu yg disyukuri krn kerja: gua jadi kurusan tadi dikasih liat ojan foto hari pertama di luwuk sangat terlihat kalo skrg gua punya leher,"one of the things I'm grateful for is work: I've become skinny when I was given an ojan to see, a photo of the first day in Luwuk, it's very visible that now I have a neck"
318411580.0,Suka deh cuaca Luwuk hari ini,I really like Luwuk's weather today
1.2923937424316948e+18,Edukasi Permenkumham No 06 berjalan dengan baik dan penuh pemahaman warga binaan pindahan Lapas Parigi dan Lapas Luwuk serta dilaksanakan dengan motto kerja Lapas Ampana Cepat Tepat Tuntas (CTT) untuk Lapas Ampana yang lebih baik dan tertib. (Red/Humas-Laspana),Education on Minister of Law and Human Rights No. 06 went well and was full of understanding for the inmates transferred to Parigi Prison and Luwuk Prison and was carried out with the work motto of Ampana Prison Quickly and Completely (CTT) for a better and orderly Ampana Prison. (Ed/PR-Laspana)
1.1653269037182403e+18,Yaa Ampunnn mo plg luwuk Tiket mahal sekali Mo plg luwuk sja Macam mo pi ke jepang Makanya skrg bingung mo ketemu keluarga atau ketemu naruto,"Oh my gosh, you're going to go to Japan. Tickets are very expensive. You're going to go to Japan. That's why now I'm confused about whether to meet my family or meet Naruto."
1.0372963647223887e+18, Sosialisasi Pungli dan Gratifikasi ,Socialization of Extortion and Gratification
124978663.0,Smlm sok-sok an ga makan nasi samsek. Krn mikirnya dah makan goreng²an jd dah kenyang bgt ditambah minum cold brew yg dah gw diemin 3hari *enak sih asli tp*. Udh gt tidur jg baru 1 jam pas sahur mkn sambel kecap yg cabenya dr luwuk. Dah lah langsung keringet dingin sama mual,"Last night I pretended not to eat samsek rice. Thinking about it, I ate fried food so I was really full, plus I drank cold brew which I had been drinking for 3 days *it was really delicious, but*. I couldn't sleep, and only 1 hour before dawn, I ate soy sauce with chilies from Luwuk. I immediately had cold sweats and nausea"
19175939.0,ada yg pernah ke luwuk banggai ga? sepertinya menarik..,Has anyone ever been to Luwuk proud? seems interesting..
141827647.0,Ya Robb... Ampunkanlah segala kekhilafan Ringankan segala langkah Mudahkan segala ikhtiar Amiin Menuju luwuk banggai lanjut palu,"Ya Robb... Forgive all mistakes. Lighten all steps. Make all efforts easy. Amen. Towards Luwuk, Banggai, continued Hammer."
8.347458018091091e+17,udah hampir 3 tahun gak pulang luwuk. panggilan pulang semakin kesini semakin kenceng. lebaran kali ini pulang aja kali ya sekalian solo touring?,"I haven't been home from Luwuk for almost 3 years. the calls home are getting louder and louder. This Eid, let's just go home and go on a solo tour?"
1.0589806657885756e+18,Jadi kangen Luwuk deh yg tiap sahur pasti bangun karna anak cowok pada nyanyi-nyanyi icul ayo bangun sahur depan rumah tiap malem ,"So I miss Luwuk, who wakes up every time at dawn because the boys are singing icul, come on, get up for sahur in front of the house every night."
1.0372963647223887e+18,Halo Sahabat BaLuk dalam rangka memasuki bulan suci Ramadhan 1444H/2023M dan berdasarkan Surat Edaran Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (Menteri PANRB) Nomor 06 Tahun 2023,Hello Friends of BaLuk in order to enter the holy month of Ramadhan 1444H/2023M and based on the Circular Letter of the Minister for Administrative Reform and Bureaucratic Reform (Minister of PANRB) Number 06 of 2023
488087911.0,Ramadhan kesekia di kota orang dan kali ini kota baru. Luwuk ~ Sulawesi Tengah,The second Ramadan in another city and this time it's a new city. Luwuk ~ Central Sulawesi
1.613556211852669e+18,PRESIDEN PUJI SENTRA PENGGILINGAN PADI MODERN MILIK BULOG Sragen 11 Maret 2023 Dalam rangka mendukung program prioritas nasional yang merujuk pada peningkatan kedaulatan pangan nasional #MRMPBULOG #BerasBULOG #BULOG #Jokowi #BersamaWujudkanKedaulatanPangan,THE PRESIDENT PRAISE BULOG'S MODERN RICE MILLING CENTER Sragen March 11 2023 In order to support the national priority program which refers to increasing national food sovereignty #MRMPBULOG #BerasBULOG #BULOG #Jokowi #BersamaAlimatePanganSovereignty
1.0373388605215005e+18,agak heran:( kenapa diriku selalu terjebak dengan cowo luar Jawa terlebih sulawesi‍️ luwuk udah 2 kali ini tambah makassar boy:(((((((,"I'm a bit surprised:( why am I always stuck with guys from outside Java, especially Sulawesi‍️ Luwuk, twice now, plus Makassar boy:((((((("
164959055.0,asik banget liat luwuk yg punya cafe baru padahal udah ada kantinnya. di poso adanya tiap ganti hari yg ada masalah baru dari orgil2 ini ,"It's really cool to see that Luwuk has a new cafe even though it already has a canteen. In Poso, every day there is a new problem from these people"
164959055.0,Waktu di luwuk: misuh2 karena kasi sendiri Waktu di poso: misuh2 karena kasi seksi lain mana ga cuma satu biji,"Time in Luwuk: Misuh2 because I give it to myself Time in Poso: Misuh2 because I give it another section or not, just one seed"
264760780.0,98 plis kui kok e nganti wes luwuk bgt,98 pls kui why e change wes so luwuk
31324466.0,Min @BatikAirINA Batik ID 6295 dari Luwuk ke Makassar seharusnya boarding 11.45 tapi sampai 12.40 tidak ada kejelasan !!! dan tidak ada kompensasi !!!!,Min @BatikAirINA Batik ID 6295 from Luwuk to Makassar should board at 11.45 but until 12.40 there is no clarity!!! and no compensation!!!!
1.0372963647223887e+18,Unit Pelayanan Teknis (UPT) kantor Balai Pemasyarakatan Kelas II Luwuk Jajaran Kementerian Hukum dan HAM Sulawesi Tengah selalu mencoba memberikan pelayanan yang terbaik untuk masyarakat.,"The Technical Services Unit (UPT) of the Luwuk Class II Correctional Center office at the Ministry of Law and Human Rights, Central Sulawesi always tries to provide the best service for the community."
1.0372963647223887e+18, PENGUATAN TUSI ASN ,STRENGTHENING ASN TUITION
1.0372963647223887e+18, PELANTIKAN PNS ,INAUGURATION OF PNS
1.0372963647223887e+18, PEMBUKAAN PEKAN OLAHRAGA PEMASYARAKATAN ,OPENING OF COMMUNITY SPORTS WEEK
128556683.0,Pantai Kilo5 nya luwuk terbaik emang ,Luwuk's Kilo5 Beach is the best
7.179319383595622e+17,Setiap tindakan selalu ada timbal balik Luwuk Banggai,Luwuk Banggai always gives feedback to every action
85287499.0,Setelah Jumat malam 3 Maret lalu gempa M 4 9 di utara Banggai Sulteng pagi ini 8 Maret berpusat di Bolsel Sulut gempa M 5 1 terjadi pas adzan subuh getarannya terasa hingga di Luwuk Banggai. Prediksi Frank @hogrbe bikin kita lebih waspada.,"After last Friday evening, March 3, the M 4 9 earthquake in the north of Banggai, Central Sulawesi, this morning, March 8, was centered in Bolsel, North Sulawesi. The M 5 1 earthquake occurred at the time of the morning call to prayer, the vibrations were felt in Luwuk Banggai. Frank @hogrbe's predictions make us more alert."
40653395.0,AWAKWKAKKWKAKWKA MASUK KORAN JIR LUWUK POST DI FIRST PAGE LG,AWAKWKAKKWKAKWKA ENTER JIR LUWUK NEWSPAPER POST ON FIRST PAGE LG
40653395.0,AKHIRNYA MENEMUKAN TEMPAT LIVE MUSIC PROPER DI LUWUK!!,FINALLY FOUND A PROPER LIVE MUSIC PLACE IN LUWUK!!
1.0372963647223887e+18, PENGUATAN TUGAS DAN FUNGSI OLEH SEKJEND KEMENKUMHAM R.I ,STRENGTHENING DUTIES AND FUNCTIONS BY THE SECRETARY GENERAL OF THE R.I. KEMENKUMHAM
1.613556211852669e+18,BUMN merupakan Perusahaan yang seluruh atau sebagian besar modalnya dimiliki oleh Negara yang memiliki tujuan mulia untuk mewujudkan kesejahteraan masyarakat Indonesia. #BUMNuntukIndonesia #PembubaranBUMN #PPAdukungEkosistemBUMN,BUMN is a company whose capital is wholly or largely owned by the State which has the noble goal of realizing the welfare of the Indonesian people. #BUMNforIndonesia #DisbandingBUMN #PPAsupportingBUMNEcosystem
8.541416564336599e+17,rusty luwuk of hunting,rusty luwuk of hunting
1.2194960868987576e+18,Gue benerean ngeliat orang pake masker sekali pake tapi masih dipake berhari2 ampe coklat dan luwuk mana duckbill putih orlee lagi apa gak risih plus mukanya herawaten ya tu orang.,"I've actually seen people wearing masks once, but they're still wearing them for days until they're brown and luwuk, where's Orlee's white duckbill? Isn't that uncomfortable plus their faces are very well-groomed, that's someone."
1.044406809467904e+18,nunggu momen ketika diacara nikahkanku nanti MC nya manggil mohon kesediaan foto bersama untuk siswa-siswi SMP negeri 4 Luwuk trus siswa-siswiku maju dgn wajah senyum-senyam aamiin.,"Waiting for the moment at my wedding ceremony, the MC will call and ask for a group photo for the students of SMP Negeri 4 Luwuk, then my students will come forward with smiling faces, amen."
613586343.0,om dan tante baru dtg dari luwuk trus cerita eh tanya umur sy dan mereka tdk percaya umur sy sudah mau jalan 26:(,"My uncle and auntie just came from Luwuk and told me they asked how old I was and they didn't believe me, I'm already 26:("
279504706.0,First time ke luwuk banggai ada yang lagi disini?,"First time to Luwuk Banggai, is anyone else here?"
1.0372963647223887e+18, Rakernis Pemasyarakatan Kanwil Kemenkumham Sulteng ,"Correctional Working Meeting of the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18,Menyamakan persepsi JFT PK dan APK Bapas Luwuk mengikuti Penguatan tentang Fungsi Pembimbing Kemasyarakatan.,Equating the perceptions of JFT PK and APK Bapas Luwuk following the Strengthening of the Function of Community Guidance.
1.0372963647223887e+18,Mengedepankan kepetingan untuk anak PK Bapas Luwuk lakukan pendampingan sidang anak.,Prioritizing the needs of children PK Bapas Luwuk provides assistance to children's trials.
1.613556211852669e+18,#SobatBUMN Ini dia komentar Menko Bidang Pembangunan Manusia dan Kebudayaan (PMK) Bp. Muhadjir Effendy terkait Kereta Trainer (hybrid) yang diproduksi PT INKA (Persero) untuk Politeknik Negeri Madiun (PNM) #KeretaTrainerHybridINKA #KeretaINKAPNM,"#SobatBUMN Here are the comments of the Coordinating Minister for Human Development and Culture (PMK), Mr. Muhadjir Effendy regarding the Trainer Train (hybrid) produced by PT INKA (Persero) for the Madiun State Polytechnic (PNM) #HybridINKATrainer Train #INKAPNM Train"
96695159.0,sedang di kapal menuju Luwuk. Ada bapak2 ngajak ngobrol: : luwuk nya kemana? : oh saya menginap di swisbelinn pak : menginap disitu? Oh mahal lho itu. Lebih baik di losmen saya murah. Sudah ac tv kamar mandi dalam. Cuma 50rb saja. : oh iya pak terimakasih tawarannya...,"was on a ship bound for Luwuk. There are gentlemen asking to chat: : Where is Luwuk? : Oh, I'm staying in Switzerland, sir: Staying there? Oh, that's expensive, you know. It's better at my cheap guesthouse. There is AC, TV in the bathroom. Only 50 thousand. : oh yes sir, thank you for the offer..."
1.0372963647223887e+18,Memaksimalkan Fungsi Pengawasan PK Bapas Luwuk lakukan Home Visit.,Maximizing the Supervision Function of PK Bapas Luwuk conducts Home Visits.
1.0372963647223887e+18,Mendapatkan kunjungan Monitoring dan Evaluasi (Monev) Bapas Luwuk siap bebenah.,"Receiving a Monitoring and Evaluation (Monev) visit, Bapas Luwuk is ready to improve."
1.0372963647223887e+18, Bimbingan Teknis Manajemen Risiko Kanwil Kemenkumham Sulawesi Tengah ,"Technical Guidance on Risk Management for the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18, Bimbingan Teknis SPIP Kanwil Kemenkumham Sulawesi Tengah ,"SPIP Technical Guidance for the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.6240870616398807e+18,Kami pass luwuk sulteng. Yg sama fantasy DM jo,"We passed Luwuk, Central Sulawesi. Same fantasy DM jo"
1.261515631729361e+18,Bagemana kalo buat luwuk street fighter supa t abis abis dn baku lempar batu HAHAHA,What if you make a luwuk street fighter so you don't end up throwing stones HAHAHA
1.5022898668637553e+18,0878-5693-4040 (PRODUSEN TERMURAH) Jual Kaos Polos Jambu Luwuk,0878-5693-4040 (CHEAPEST MANUFACTURER) Selling Plain Guava Luwuk T-Shirts
318411580.0,Ingpo konser Tulus di Luwuk,Ingpo Tulus concert in Luwuk
1.261515631729361e+18,Selera musik di luwuk ikot arusssss!! Sa termasuk sih HAHAHAHAHAHA lekos....,The taste of music in Luwuk is really flowing!! I'm one of them HAHAHAHAHAHA cool....
1.0372963647223887e+18,Pembimbing Kemasyarakatan (PK) Bapas Luwuk melaksanakan Kegiatan pendampingan sidang terhadap empat orang ABH.,The Community Counselor (PK) Bapas Luwuk carried out trial assistance activities for four ABH people.
318411580.0,Will I miss Luwuk like I miss Jogja as well? (Berangkat juga belom),Will I miss Luwuk like I miss Jogja as well? (Not leaving yet)
85287499.0,Kamar rasa bergoyang gempa kah? Luwuk 01.50,Does the room feel like it's shaking in an earthquake? Luwuk 01.50
1.0589806657885756e+18,Pengen banget balik luwuk tp apa udah siap ada di luwuk lagi?,I really want to go back to Luwuk but are you ready to be in Luwuk again?
1.0372963647223887e+18,Menuju pelayanan publik yang lebih baik Bapas Kelas II Luwuk mendapatkan sosialisasi budaya pelayanan prima.,"Towards better public services, Luwuk Class II Fathers receive socialization on the culture of excellent service."
9.233784644716544e+17,Kenapa tipu sama org Luwuk bgst dah,Why are you cheating on Luwuk people so much?
882283219.0,sampai bertemu dibulan ramadhan Luwuk ~,See you in the month of Ramadhan Luwuk ~
1.0372963647223887e+18,Unit Pelayanan Teknis (UPT) kantor Bapas Kelas II Luwuk jajaran Kementerian Hukum dan HAM Sulawesi Tengah selalu mencoba memberikan pelayanan yang terbaik untuk masyarakat.,The Technical Services Unit (UPT) of the Luwuk Class II Bapas office within the Ministry of Law and Human Rights of Central Sulawesi always tries to provide the best service to the community.
882283219.0,tahun ini bakal berpindah kemana lgi ? Luwuk plz :),Where will you move this year? Luwuk plz :)
392027199.0,Hi @ChatGPTBot peluang bisnis paling besar di Luwuk Banggai apa?,Hi @ChatGPTBot what is the biggest business opportunity in Luwuk Banggai?
1.2917369096816968e+18,Fuck Universitas Muhammadiyah Luwuk Banggai in Indonesia 🇮🇩,Fuck Luwuk Banggai Muhammadiyah University in Indonesia 🇮🇩
1.0589806657885756e+18,Mama : kase selesai dulu kuliah baru pulang lagi luwuk Also mama : nanti awal maret icul mau pulang luwuk nak? ️️️️,"Mama: Kase will finish college first then go home again in Luwuk. Also Mama: Icul will be going home in Luwuk at the beginning of March, son? ️️️️"
2258261246.0,Kegiatan pemeriksaan dan pengawasan komoditi perikanan di terminal Cargo Bandara SAA Luwuk Banggai @bkipm_kkp @pamujilestari_bkipm @harimaryadi65 @afat_bki @putramedya @l3o_rama #KKPThrive #kkpgoid #MenteriKKP #SaktiWahyuTrenggono #Bkipm #LuwukBanggai,Inspection and supervision activities for fisheries commodities at the SAA Luwuk Banggai Airport Cargo terminal @bkipm_kkp @pamujilestari_bkipm @harimaryadi65 @afat_bki @putramedya @l3o_rama #KKPThrive #kkpgoid #MinisterKKP #SaktiWahyuTrenggono #Bkipm #LuwukBanggai
318411580.0,Udah bisa ganti bio instagram belom? ️ Metro-Luwuk,Have you changed your Instagram bio yet? ✔️ Metro-Luwuk
71773584.0,Seneng lihat orang-orang pada stylist ... Terus ngaca habis itu nggak mau ke mana mana wkwkwk luwuk banget. Tapi alhamdulillah ,"It's nice to see people at the stylist... Then when you look at it, you don't want to go anywhere, it's really cute. But thank God"
1.0372963647223887e+18, Penandatanganan Perjanjian Kerjasama Pemberitaan dengan Media Online ,Signing of News Collaboration Agreement with Online Media
1.0372963647223887e+18, Penandatanganan Perjanjian Pelaksanaan Bantuan Hukum TA 2023 ,Signing of the 2023 Legal Aid Implementation Agreement
1.0372963647223887e+18, Pembukaan Rekonsiliasi dan Pemutakhiran Data Laporan Keuangan dan BMN Semester II TA 2022 ,Opening of Reconciliation and Updating of Financial Report and BMN Data for Semester II FY 2022
1.0372963647223887e+18,Penandatanganan Perjanjian Kinerja dan Pencanangan Pembangunan Zona Integritas menuju WBK/WBBM Tahun 2023 ,Signing of Performance Agreement and Designation of Integrity Zone Development towards WBK/WBBM in 2023
1.247890877533438e+18,Luwuk trip,Luwuk trip
